Foerdersumme,link_total_sum,Begünstigter,link_company,Landkreis,link_location,BundesLand,link_lander,company_url,basis_praemie
"713.550,40",,"Landw.GmbH -Neukammer- – 16818 Neuruppin, Stadt",/karten/agrarsubventionen_2021-empfaenger85affc9e0969606352ff5f832b4dc7c5.html,"Ostprignitz-Ruppin, Landkreis","/karten/ostprignitz-ruppin,_landkreis-agrarsubventionen_2021-landkreis_12068.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger85affc9e0969606352ff5f832b4dc7c5.html,"368.739,91 €"
"713.092,07",,Agrargenossenschaft eG Grosszoebern vertreten durch den Vorstand – 08538 Weischlitz,/karten/agrarsubventionen_2021-empfaengerda1056588cbe9670f83e246e921db09b.html,"Ostprignitz-Ruppin, Landkreis","/karten/ostprignitz-ruppin,_landkreis-agrarsubventionen_2021-landkreis_12068.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerda1056588cbe9670f83e246e921db09b.html,"197.154,86 €"
"712.668,39",,"Reemtsma, Bernhard – 23968 Hohenkirchen",/karten/agrarsubventionen_2021-empfaenger70f15926f3804f691981304b8ae5cad8.html,Landkreis Nordwestmecklenburg,/karten/landkreis_nordwestmecklenburg-agrarsubventionen_2021-landkreis_13074.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger70f15926f3804f691981304b8ae5cad8.html,"463.433,61 €"
"711.629,93",,Vieselbacher Pflanzenbau GmbH – 99428 Grammetal,/karten/agrarsubventionen_2021-empfaengerc95c43dce0d528780c3b3569a3fe1e6b.html,"Weimarer Land, Kreis","/karten/weimarer_land,_kreis-agrarsubventionen_2021-landkreis_16071.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerc95c43dce0d528780c3b3569a3fe1e6b.html,"468.621,40 €"
"710.152,62",,Agrargenossenschaft Gerstungen eG – 99834 Gerstungen,/karten/agrarsubventionen_2021-empfaenger1f4aac1fa3c1dd9734f29560f7e961e4.html,Wartburgkreis,/karten/wartburgkreis-agrarsubventionen_2021-landkreis_16063.html,Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger1f4aac1fa3c1dd9734f29560f7e961e4.html,"328.448,39 €"
"709.927,83",,"knack-frisch-Selen Handels GmbH – 41066 Mönchengladbach, Stadt",/karten/agrarsubventionen_2021-empfaenger5b2ad65d1fb4312d53d69e34719d3a2b.html,"Mönchengladbach, Kreisfreie Stadt","/karten/mönchengladbach,_kreisfreie_stadt-agrarsubventionen_2021-landkreis_5116.html",Nordrhein-Westfalen,/karten/nordrhein-westfalen-agrarsubventionen_2021-bundesland_0376b90efccf6a11e5c2ab073c62b120.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger5b2ad65d1fb4312d53d69e34719d3a2b.html,
"709.304,24",,AG Barsikow eG – 16845 Wusterhausen/Dosse,/karten/agrarsubventionen_2021-empfaenger8055d5ce9fccf9a4717ae9a260aad098.html,"Ostprignitz-Ruppin, Landkreis","/karten/ostprignitz-ruppin,_landkreis-agrarsubventionen_2021-landkreis_12068.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8055d5ce9fccf9a4717ae9a260aad098.html,"427.927,84 €"
"708.958,86",,"AgrarGen.Gonna-/Leinetal eG. – 06526 Sangerhausen, Stadt",/karten/agrarsubventionen_2021-empfaenger4271ad4178c401ec9f4dab70796e83f6.html,"Mansfeld-Südharz, Landkreis","/karten/mansfeld-südharz,_landkreis-agrarsubventionen_2021-landkreis_15087.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger4271ad4178c401ec9f4dab70796e83f6.html,"375.640,14 €"
"707.276,05",,"ADG Lützen- Dölzig mbH – 06686 Lützen, Stadt",/karten/agrarsubventionen_2021-empfaengerf0498b1f32140d0639938c2496ce0f33.html,Burgenlandkreis,/karten/burgenlandkreis-agrarsubventionen_2021-landkreis_15084.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf0498b1f32140d0639938c2496ce0f33.html,"466.608,05 €"
"706.085,76",,Agrargenossenschaft Gahry eG – 03149 Wiesengrund/Lukojce,/karten/agrarsubventionen_2021-empfaenger994e225e1abb1fec75a3e0b00519e20a.html,"Spree-Neiße, Landkreis","/karten/spree-neiße,_landkreis-agrarsubventionen_2021-landkreis_12071.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger994e225e1abb1fec75a3e0b00519e20a.html,"392.313,35 €"
"705.063,30",,E.S. Ackerbau Semlow GmbH – 18334 Semlow,/karten/agrarsubventionen_2021-empfaengerf1a5d8dcca730b26d05a71659d8dc456.html,Landkreis Vorpommern-Rügen,/karten/landkreis_vorpommern-rügen-agrarsubventionen_2021-landkreis_13073.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf1a5d8dcca730b26d05a71659d8dc456.html,"455.760,80 €"
"703.442,87",,"AG Sonnewalde e.G. – 03249 Sonnewalde, Stadt",/karten/agrarsubventionen_2021-empfaenger742b1b21fb5f2c55f748b45e43397080.html,"Elbe-Elster, Landkreis","/karten/elbe-elster,_landkreis-agrarsubventionen_2021-landkreis_12062.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger742b1b21fb5f2c55f748b45e43397080.html,"406.394,04 €"
"702.241,78",,Agrar GmbH Lebusa – 04936 Lebusa,/karten/agrarsubventionen_2021-empfaenger2531aabcb4e46f27d183895e8ee46122.html,"Elbe-Elster, Landkreis","/karten/elbe-elster,_landkreis-agrarsubventionen_2021-landkreis_12062.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger2531aabcb4e46f27d183895e8ee46122.html,"398.268,89 €"
"700.950,03",,"Stolpen Agro GmbH vertreten durch Herrn Marten-Sipke Tigchelaar – 01833 Stolpen, Stadt",/karten/agrarsubventionen_2021-empfaenger5aa4d1b09da78f37a055d04661753adb.html,"Sächsische Schweiz-Osterzgebirge, Landkreis","/karten/sächsische_schweiz-osterzgebirge,_landkreis-agrarsubventionen_2021-landkreis_14628.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger5aa4d1b09da78f37a055d04661753adb.html,"41.126,66 €"
"699.002,35",,Biohof Vietschow GmbH – 17168 Groß Wüstenfelde,/karten/agrarsubventionen_2021-empfaengerf5842588237df8c9604fb413d8a62df1.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf5842588237df8c9604fb413d8a62df1.html,"11.942,04 €"
"696.248,10",,Gut Bad Sülze GmbH – 18513 Grammendorf,/karten/agrarsubventionen_2021-empfaengera2adc22ed6fdedfb9fc69f465724c8ca.html,Landkreis Vorpommern-Rügen,/karten/landkreis_vorpommern-rügen-agrarsubventionen_2021-landkreis_13073.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera2adc22ed6fdedfb9fc69f465724c8ca.html,"189.519,48 €"
"695.459,19",,"Vorderrhön Agrar GmbH – 98634 Wasungen, Stadt",/karten/agrarsubventionen_2021-empfaengerdd2d558ad76a131a54bc37783838dfd6.html,"Schmalkalden-Meiningen, Kreis","/karten/schmalkalden-meiningen,_kreis-agrarsubventionen_2021-landkreis_16066.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerdd2d558ad76a131a54bc37783838dfd6.html,"235.944,23 €"
"695.216,19",,"Agrargenossenschaft Radeburg eG vertreten durch den Vorstand – 01471 Radeburg, Stadt",/karten/agrarsubventionen_2021-empfaenger8a25585fa3d3b29cdae4b6a672788b7a.html,"Meißen, Landkreis","/karten/meißen,_landkreis-agrarsubventionen_2021-landkreis_14627.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8a25585fa3d3b29cdae4b6a672788b7a.html,"391.419,40 €"
"694.834,25",,"Schlottmann, Sebastian – 18276 Mistorf",/karten/agrarsubventionen_2021-empfaengerc491a7342f26951a5168f45876b5fd48.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerc491a7342f26951a5168f45876b5fd48.html,"10.818,29 €"
"694.745,79",,"Stadt Warburg – 34414 Warburg, Hansestadt",/karten/agrarsubventionen_2021-empfaenger917077460016384fcb064f2506b4bc53.html,"Höxter, Kreis","/karten/höxter,_kreis-agrarsubventionen_2021-landkreis_5762.html",Nordrhein-Westfalen,/karten/nordrhein-westfalen-agrarsubventionen_2021-bundesland_0376b90efccf6a11e5c2ab073c62b120.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger917077460016384fcb064f2506b4bc53.html,
"694.660,22",,"AG Friesack eG – 14662 Friesack, Stadt",/karten/agrarsubventionen_2021-empfaengerca3e006937907b2daaae91852fe8de15.html,"Havelland, Landkreis","/karten/havelland,_landkreis-agrarsubventionen_2021-landkreis_12063.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerca3e006937907b2daaae91852fe8de15.html,"339.954,64 €"
"694.454,78",,Gemeinde Loitsche-Heinrichsberg – 39326 Loitsche-Heinrichsberg,/karten/agrarsubventionen_2021-empfaengera8a2eba501a207564413e55c1448682a.html,"Börde, Landkreis","/karten/börde,_landkreis-agrarsubventionen_2021-landkreis_15083.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera8a2eba501a207564413e55c1448682a.html,
"694.444,11",,AGRAR-Gen. Schollene – 14715 Schollene,/karten/agrarsubventionen_2021-empfaengerce5cb2192c6d47c42e4d58f55b0267c1.html,"Havelland, Landkreis","/karten/havelland,_landkreis-agrarsubventionen_2021-landkreis_12063.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerce5cb2192c6d47c42e4d58f55b0267c1.html,"198.043,56 €"
"693.546,79",,Landschaftspflegeverband Mulde/Floeha e.V. vertreten durch den Vorstand – 09575 Eppendorf,/karten/agrarsubventionen_2021-empfaenger8140010564eae92d3b33458d2a6a3241.html,"Mittelsachsen, Landkreis","/karten/mittelsachsen,_landkreis-agrarsubventionen_2021-landkreis_14522.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8140010564eae92d3b33458d2a6a3241.html,
"693.502,01",,"Stadt Glashuette vertreten durch den Buergermeister – 01768 Glashütte, Stadt",/karten/agrarsubventionen_2021-empfaenger8096c7a038726932b1fac37c2c94f3d8.html,"Sächsische Schweiz-Osterzgebirge, Landkreis","/karten/sächsische_schweiz-osterzgebirge,_landkreis-agrarsubventionen_2021-landkreis_14628.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger8096c7a038726932b1fac37c2c94f3d8.html,
"692.188,13",,"Agrarhof GmbH – 39288 Burg, Stadt",/karten/agrarsubventionen_2021-empfaenger825c5b9e778fbdcc428ce8b6f5ffb695.html,"Jerichower Land, Landkreis","/karten/jerichower_land,_landkreis-agrarsubventionen_2021-landkreis_15086.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger825c5b9e778fbdcc428ce8b6f5ffb695.html,"438.294,33 €"
"692.090,84",,Teichwolframsdorfer Agrar GmbH – 07987 Mohlsdorf-Teichwolframsdorf,/karten/agrarsubventionen_2021-empfaenger00f47d21ff0d605d14cd3372f0b91f50.html,"Greiz, Kreis","/karten/greiz,_kreis-agrarsubventionen_2021-landkreis_16076.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger00f47d21ff0d605d14cd3372f0b91f50.html,"167.740,23 €"
"691.587,07",,v.S. Gut Schmerwitz GmbH & Co.KG – 14827 Wiesenburg/Mark,/karten/agrarsubventionen_2021-empfaengerf3e0a2846546f6692314fd39156da27e.html,"Potsdam-Mittelmark, Landkreis","/karten/potsdam-mittelmark,_landkreis-agrarsubventionen_2021-landkreis_12069.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf3e0a2846546f6692314fd39156da27e.html,"237.959,95 €"
"691.476,35",,Agrargesellschaft Marisfeld GmbH – 98530 Schmeheim,/karten/agrarsubventionen_2021-empfaenger9ea7af8c9e7d73ed4c36eafa50d374ff.html,"Hildburghausen, Kreis","/karten/hildburghausen,_kreis-agrarsubventionen_2021-landkreis_16069.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger9ea7af8c9e7d73ed4c36eafa50d374ff.html,"197.282,83 €"
"691.390,49",,AGH Agrarhof Stemmer GmbH & Co.KG vertreten durch Leonhard Stemmer – 04886 Beilrode,/karten/agrarsubventionen_2021-empfaengera1e5448313ecb5c59db820eeb261ae47.html,"Nordsachsen, Landkreis","/karten/nordsachsen,_landkreis-agrarsubventionen_2021-landkreis_14730.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengera1e5448313ecb5c59db820eeb261ae47.html,"250.758,29 €"
"690.943,49",,"MPK - Milchprod. Kleingeschwenda GmbH – 07318 Saalfeld/Saale, Stadt",/karten/agrarsubventionen_2021-empfaenger107b0438fc48840fe46f8bd103d14167.html,"Saalfeld-Rudolstadt, Kreis","/karten/saalfeld-rudolstadt,_kreis-agrarsubventionen_2021-landkreis_16073.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger107b0438fc48840fe46f8bd103d14167.html,"208.318,90 €"
"690.443,82",,"Terra Sömmerda GmbH – 99610 Sömmerda, Stadt",/karten/agrarsubventionen_2021-empfaengerb80bf3bbce86436459c784dff7c508f7.html,"Sömmerda, Kreis","/karten/sömmerda,_kreis-agrarsubventionen_2021-landkreis_16068.html",Thüringen,/karten/thüringen-agrarsubventionen_2021-bundesland_cb2af98b84b51f43e63625bd07976206.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerb80bf3bbce86436459c784dff7c508f7.html,"449.916,89 €"
"690.356,04",,"Agrargenossenschaft Blankenhain e. G. vertreten durch den Vorstand – 08451 Crimmitschau, Stadt",/karten/agrarsubventionen_2021-empfaengerf797d8d2df8c4d7df28c45f849d46955.html,"Zwickau, Landkreis","/karten/zwickau,_landkreis-agrarsubventionen_2021-landkreis_14524.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf797d8d2df8c4d7df28c45f849d46955.html,"291.049,12 €"
"689.923,83",,"Warnke Agrar GmbH – 39517 Tangerhütte, Stadt",/karten/agrarsubventionen_2021-empfaenger1e3d3cde968fb98e1394ccd4be477245.html,"Stendal, Landkreis","/karten/stendal,_landkreis-agrarsubventionen_2021-landkreis_15090.html",Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger1e3d3cde968fb98e1394ccd4be477245.html,"207.174,60 €"
"689.773,59",,Agrargenossenschaft Laussnitz e.G. vertreten durch den Vorstand – 01936 Laußnitz,/karten/agrarsubventionen_2021-empfaenger7da9c944e88d6df49a7c656e5e7b5015.html,"Bautzen, Landkreis","/karten/bautzen,_landkreis-agrarsubventionen_2021-landkreis_14625.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger7da9c944e88d6df49a7c656e5e7b5015.html,"287.233,97 €"
"689.473,38",,"MURI GmbH Lübben -Rinderhaltung- – 15907 Lübben (Spreewald) / Lubin (Blota), Stadt",/karten/agrarsubventionen_2021-empfaenger55d8f383be13e4913b4d97f71085b7fd.html,"Dahme-Spreewald, Landkreis","/karten/dahme-spreewald,_landkreis-agrarsubventionen_2021-landkreis_12061.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger55d8f383be13e4913b4d97f71085b7fd.html,"208.761,68 €"
"689.460,70",,Agrar-Union Wollin e.G. – 14778 Wollin,/karten/agrarsubventionen_2021-empfaenger4365fcc681bb0d1c53653f8b6152f230.html,"Potsdam-Mittelmark, Landkreis","/karten/potsdam-mittelmark,_landkreis-agrarsubventionen_2021-landkreis_12069.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger4365fcc681bb0d1c53653f8b6152f230.html,"375.873,83 €"
"689.065,11",,"Verbandsgemeinde Saale-Wipper – 39439 Güsten, Stadt",/karten/agrarsubventionen_2021-empfaenger00655943ccdb4cbd845462236151445f.html,Salzlandkreis,/karten/salzlandkreis-agrarsubventionen_2021-landkreis_15089.html,Sachsen-Anhalt,/karten/sachsen-anhalt-agrarsubventionen_2021-bundesland_26b09cd026477d8cc9e4bf59622979a9.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger00655943ccdb4cbd845462236151445f.html,
"688.503,90",,"Stadt Neustadt (Dosse) vertr. durch das Amt Neustadt (Dosse) – 16845 Neustadt (Dosse), Stadt",/karten/agrarsubventionen_2021-empfaenger5e6bd8304ed67a40ec96eac5b9ac222f.html,"Ostprignitz-Ruppin, Landkreis","/karten/ostprignitz-ruppin,_landkreis-agrarsubventionen_2021-landkreis_12068.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger5e6bd8304ed67a40ec96eac5b9ac222f.html,
"688.459,86",,Siggelkow Agrar eG – 19376 Siggelkow,/karten/agrarsubventionen_2021-empfaenger020cad88dd574b29c6c6b87cdd896c00.html,Landkreis Ludwigslust-Parchim,/karten/landkreis_ludwigslust-parchim-agrarsubventionen_2021-landkreis_13076.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger020cad88dd574b29c6c6b87cdd896c00.html,"356.969,56 €"
"687.460,38",,"AGRAR-Genossenschaft ""Im Spreewald"" eG Werben – 03096 Werben/Wjerbno",/karten/agrarsubventionen_2021-empfaenger7b2ce4582fcbdd1678f57dcf5ba46cf8.html,"Spree-Neiße, Landkreis","/karten/spree-neiße,_landkreis-agrarsubventionen_2021-landkreis_12071.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger7b2ce4582fcbdd1678f57dcf5ba46cf8.html,"391.629,46 €"
"686.966,07",,Gemeinde Schladen-Werla – 38315 Schladen-Werla,/karten/agrarsubventionen_2021-empfaenger68b6af9fa6feba32a4f20c4100e057e1.html,"Wolfenbüttel, Landkreis","/karten/wolfenbüttel,_landkreis-agrarsubventionen_2021-landkreis_3158.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger68b6af9fa6feba32a4f20c4100e057e1.html,
"686.484,03",,Agrofarm eG Lüssow – 18276 Lüssow,/karten/agrarsubventionen_2021-empfaenger1bd1748f377994249a608288cb633cbf.html,Landkreis Rostock,/karten/landkreis_rostock-agrarsubventionen_2021-landkreis_13072.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger1bd1748f377994249a608288cb633cbf.html,"452.857,68 €"
"686.002,83",,"Hörning, Jörg-Hubertus – 38536 Meinersen",/karten/agrarsubventionen_2021-empfaenger5bd3e4aa4ad9c340f22e99e8c03c4926.html,"Gifhorn, Landkreis","/karten/gifhorn,_landkreis-agrarsubventionen_2021-landkreis_3151.html",Niedersachsen,/karten/niedersachsen-agrarsubventionen_2021-bundesland_032f311e743ecca8a33a292f451d151a.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger5bd3e4aa4ad9c340f22e99e8c03c4926.html,"452.392,03 €"
"685.891,33",,Bayerische Staatsgüter – 85586 Poing,/karten/agrarsubventionen_2021-empfaenger3effa3baec40c0e80077ed1caa9e0958.html,"Ebersberg, Landkreis","/karten/ebersberg,_landkreis-agrarsubventionen_2021-landkreis_9175.html",Bayern,/karten/bayern-agrarsubventionen_2021-bundesland_51150b7b6309d23b7d292c0be9fd3f21.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger3effa3baec40c0e80077ed1caa9e0958.html,"452.530,78 €"
"685.847,10",,"Markt Meitingen – 86405 Meitingen, M",/karten/agrarsubventionen_2021-empfaengerc4d8cea3841ed65438c0b12e073cadb2.html,"Augsburg, Landkreis","/karten/augsburg,_landkreis-agrarsubventionen_2021-landkreis_9772.html",Bayern,/karten/bayern-agrarsubventionen_2021-bundesland_51150b7b6309d23b7d292c0be9fd3f21.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerc4d8cea3841ed65438c0b12e073cadb2.html,
"685.513,20",,Christoffel GdbR – 66909 Matzenbach,/karten/agrarsubventionen_2021-empfaengerf949c9a30f1d91ba83cbd5cdfcd485d3.html,"Kusel, Landkreis","/karten/kusel,_landkreis-agrarsubventionen_2021-landkreis_7336.html",Rheinland-Pfalz,/karten/rheinland-pfalz-agrarsubventionen_2021-bundesland_1e48bdafa9f37c0c2195f630131a1aec.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerf949c9a30f1d91ba83cbd5cdfcd485d3.html,"62.369,57 €"
"685.247,18",,Bunde Wischen eG – 24837 Fahrdorf,/karten/agrarsubventionen_2021-empfaenger27f5e3a625bc5ec446233decbb0e6653.html,"Schleswig-Flensburg, Landkreis","/karten/schleswig-flensburg,_landkreis-agrarsubventionen_2021-landkreis_1059.html",Schleswig-Holstein,/karten/schleswig-holstein-agrarsubventionen_2021-bundesland_b20684bddefbc33f6db8d8adbf6bc4e7.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger27f5e3a625bc5ec446233decbb0e6653.html,"283.561,67 €"
"684.498,67",,"Deutsche Wildtier Stiftung Gut Klepelshagen e.K. – 17335 Strasburg (Uckermark), Stadt",/karten/agrarsubventionen_2021-empfaenger596ba3f124fcd4c3bd3014a05d1c3abc.html,Landkreis Vorpommern-Greifswald,/karten/landkreis_vorpommern-greifswald-agrarsubventionen_2021-landkreis_13075.html,Mecklenburg-Vorpommern,/karten/mecklenburg-vorpommern-agrarsubventionen_2021-bundesland_5a61ca66ef23199eb6afa5e9bb4779f1.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger596ba3f124fcd4c3bd3014a05d1c3abc.html,"228.414,13 €"
"684.225,11",,Agrar GmbH Gersdorf-Oberlichtenau vertreten durch den Geschaeftsfuehrer – 01920 Haselbachtal,/karten/agrarsubventionen_2021-empfaenger7044456fbace15af53bbf29831c252e9.html,"Bautzen, Landkreis","/karten/bautzen,_landkreis-agrarsubventionen_2021-landkreis_14625.html",Sachsen,/karten/sachsen-agrarsubventionen_2021-bundesland_2b599b5935723d14cbf88a2b4bd8f5db.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger7044456fbace15af53bbf29831c252e9.html,"438.218,69 €"
"684.048,43",,OG Westhofen – 67593 Westhofen,/karten/agrarsubventionen_2021-empfaengerc75cbc66e7e89046879f0788295ac640.html,"Alzey-Worms, Landkreis","/karten/alzey-worms,_landkreis-agrarsubventionen_2021-landkreis_7331.html",Rheinland-Pfalz,/karten/rheinland-pfalz-agrarsubventionen_2021-bundesland_1e48bdafa9f37c0c2195f630131a1aec.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaengerc75cbc66e7e89046879f0788295ac640.html,
"683.899,03",,Agrargen. Goßmar e G – 15926 Heideblick,/karten/agrarsubventionen_2021-empfaenger726933c0fb974ed9633270d5c0407374.html,"Dahme-Spreewald, Landkreis","/karten/dahme-spreewald,_landkreis-agrarsubventionen_2021-landkreis_12061.html",Brandenburg,/karten/brandenburg-agrarsubventionen_2021-bundesland_2ddb2d82267087ce442c1a4a3d972c06.html,https://proplanta.de/karten/agrarsubventionen_2021-empfaenger726933c0fb974ed9633270d5c0407374.html,"416.271,34 €"
